Shi0_1004	कुनै समस्या छैन तिनीहरूलाई
Shi0_1005	सहमत हुन आवश्यक छ
Shi0_1006	त्यस्ता अपराधीहरूलाई ठग्ने प्रयास विरुद्ध कानूनहरू छन्
Shi0_1007	तिनीहरू भाग्ने बित्तिकै रोक्नुहोस्
Shi0_1008	कार खोज्नुहोस् र हीरा फेला पार्नुहोस्
Shi0_1009	तपाईंले कसैलाई बताउन आवश्यक छैन
Shi0_1010	हामीलाई तिनीहरूको योजनाको बारेमा थाहा छ
Shi0_1011	अनि तिनीहरू जेल जानेछन्
Shi0_1012	मध्यरातमा चोरहरूले लुकेका प्रहरी कारलाई
Shi0_1013	घर जाने बाटोमा पार गरे
Shi0_1014	महिला बगैंचाको पर्खालहरू मध्ये एकमा चढे
Shi0_1015	दोस्रो लुकेको पुलिस टोलीले उनलाई चढेको देख्यो
Shi0_1016	जबकि मानिस कारमा पर्खिरहेको थियो
Shi0_1017	उनको अनुहारमा उत्साही मुस्कान थियो
Shi0_1018	उनी दौडेर कारमा फर्किइन्
Shi0_1019	मुस्कुराउँदै मानिसले उनको भित्र हाम फाल्ने प्रतीक्षा गरे
Shi0_1020	त्यसपछि तिनीहरू त्यहाँबाट भागे
Shi0_1021	हामी हिराको साथ यसबाट टाढा जान सक्छौं
Shi0_1022	मान्छेले कार रोक्यो र झ्याल खोल्यो
Shi0_1023	कुनै समस्या छ अफिसर उसले सोध्यो
Shi0_1024	उसको अनुहार रातो र चम्किलो थियो
Shi0_1025	किनभने ऊ धेरै नर्भस थियो
Shi0_1026	तिमीले गति लिएका थियौ
Shi0_1027	हामीले तपाईंलाई टिकट दिनु पर्ने हुन्छ
Shi0_1028	कृपया के तपाईं दुवै कारबाट बाहिर निस्कन सक्नुहुन्छ
Shi0_1029	त्यो मान्छे अझै त्रसित देखिन्थ्यो
Shi0_1030	एकजना अफिसरले तीव्र गतिमा टिकट लेखे
Shi0_1031	अर्को भागेर गएको अवस्थामा नजिकै उभिए
Shi0_1032	तिनीहरूले कार खोज्न थाले
Shi0_1033	महिलाले भनिन् हेर ऊ के गरिरहेको छ
Shi0_1034	तर उनलाई थाहा थियो खेल सकियो
Shi0_1035	सिट मुनि हेर्न थालेपछि भारी सास फेरे
Shi0_1036	हातले अगाडिको यात्रु सिटमुनि चिल्लो कडा र चिसो केही महसुस गर्यो
Shi0_1037	सबैलाई हेर्नको लागि प्रमाण राखे
Shi0_1038	मैले कहिल्यै वास्तविक हीरा नजिकबाट देखेको छैन
Shi0_1039	कल्पना गर्नुहोस् कि कसैले तपाईंलाई उपहारको रूपमा दियो भने
Shi0_1040	उसबाट सावधानीपूर्वक लिए
Shi0_1041	मानौं यो नयाँ बच्चा हो
Shi0_1042	पाँच हप्ता पछि नयाँ कुर्सीमा बसिरहेका थिए
Shi0_1043	उत्कृष्ट शैम्पेनको गिलास पिइरहेका थिए
Shi0_1044	उसको महँगो नयाँ बिरालो उसको खुट्टामा बस्यो
Shi0_1045	उनले स्थानीय पत्रिका उठाए
Shi0_1046	दुवै चोरलाई ६ वर्ष जेल सजाय भएको थियो
Shi0_1047	दुई साथीहरूले एउटा सुन्दर हरियो सहर सिर्जना गर्न कदम चाल्छन्
Shi0_1048	तर वातावरणलाई मद्दत गर्ने सबैभन्दा राम्रो तरिका के हो
Shi0_1049	के यो जेलमा जान लायक छ
Shi0_1050	तीन सय घण्टा भनेको बिहानको तीन बजेको समय हो
Shi0_1051	हामी खेलकुद केन्द्रको कार पार्कमा छौं
Shi0_1052	म र मेरो सबैभन्दा मिल्ने साथी जेनी र पुरानो ट्रक बाहेक यो खाली छ
Shi0_1053	यो गत हप्ता शहरको फुटबल पिचमा घाँस हाल्ने कम्पनीको हो
Shi0_1054	पहिले हामी त्यो ट्रक लिन्छौं
Shi0_1055	म घर जाँदैछु
Shi0_1056	म भन्छु शुभ रात्री
Shi0_1057	हामी टाउन हलमा ड्राइभ गर्छौं
Shi0_1058	त्यसपछि हामी माथिदेखि तलसम्म अग्लो सडक ढाक्न
Shi0_1059	ट्रकमा घाँस प्रयोग गर्छौं
Shi0_1060	 एउटा ठूलो बगैचा जस्तै
Shi0_1061	तिमी तयार छौ
Shi0_1062	म एक पल को लागी यसको बारेमा सोच्दछु
Shi0_1063	त्यसपछि म मुस्कुराउँछु
Shi0_1064	हाम्रो नयाँ हरियो उच्च सडक सुन्दर छ
Shi0_1065	तर हामीसँग यसको मजा लिने समय छैन
Shi0_1066	न्यायाधीशले भने हामीले अपराध गरेका छौं
Shi0_1067	उहाँले मलाई सामुदायिक सेवा दिनुहुन्छ
Shi0_1068	पाउँछ किनभने यो उनको विचार थियो
Shi0_1069	म मेरो घण्टा गर्छु र मेरो पढाइमा फर्कन्छु
Shi0_1070	भविष्यमा कसरी हाम्रो छापामार बगैंचा राम्रोसँग गर्ने
Shi0_1071	भन्ने योजना बनाउन आफ्नो समय बिताउँछिन्
Shi0_1072	हामी पुरै नगरलाई हरियाली बनाउन चाहन्छौं
Shi0_1073	विचारले हामी दुवैलाई जेलमा राख्न सक्छ
Shi0_1074	तर कसैले ग्रहलाई मद्दत गर्नुपर्छ
Shi0_1075	हरेक सेप्टेम्बरमा हाम्रो शहरमा चाडपर्व हुन्छ
Shi0_1076	खुसी मानिसहरूको भीडले हटडगहरू खान्छन्
Shi0_1077	र सानो झण्डा फहराउँछन्
Shi0_1078	सबैजना शहरको किनारमा पार्कमा जान्छन्
Shi0_1079	मेयरले भाषण दिन्छ र सबै रमाइलो गर्छन्
Shi0_1080	युनिभर्सिटीमा इन्जिनियरिङ पढ्न जानका लागि
Shi0_1081	म घरमै झोलाहरू प्याक गर्दै हुनुपर्छ
Shi0_1082	तर सबैजना पार्कमा जाने बित्तिकै
Shi0_1083	मलाई अर्को उधारो ट्रकमा उठाए
Shi0_1084	यो माटोले भरिएको छ
Shi0_1085	भित्र पस्नुहोस् उनी भन्छिन्
Shi0_1086	नयाँ किनमेल केन्द्रको ठीक छेउमा
Shi0_1087	रोडसम्मको अग्लो सडक ढाक्न पर्याप्त माटो छ
Shi0_1088	मैले यसलाई बाँसको बीउसँग मिसाएको छु
Shi0_1089	यो एक प्रकारको बीउ हो जुन साँच्चै छिटो बढ्छ
Shi0_1090	चाडपर्व सकिन अघि सुपरमार्केटको अगाडि एउटा सानो वन हुनेछ
Shi0_1091	त्यो सडकबाट कोही पनि भित्र पस्न वा बाहिर जान पाउने छैनन्
Shi0_1092	यो वास्तवमै छिटो बढ्छ तिम्रो के बिचार छ
Shi0_1093	सहि बाँस छिटो बढ्छ
Shi0_1094	हामीले के गर्यौं भनेर कसैले पत्ता लगाउनु अघि
Shi0_1095	यो तपाईंको घुँडा जत्तिकै उच्च थियो
Shi0_1096	काउन्सिलले यसलाई काट्ने कोही भेट्दासम्म
Shi0_1097	हाम्रो बाँसको जंगल मेयरभन्दा अग्लो थियो
Shi0_1098	यो राम्रो थियो तर तिनीहरूले यसलाई हटाए
Shi0_1099	हामीले गत वर्ष के गरेपछि उनीहरूलाई थाहा थियो
Shi0_1100	कि यो हामी हो
Shi0_1101	बैंक कार्डको साथ बाँस अनलाइन किनेका थिए
Shi0_1102	त्यसैले यो निश्चित रूपमा उनको थियो
Shi0_1103	यसपटक भने उनलाई ६ महिना जेल बस्यो
Shi0_1104	मैले उनलाई मद्दत गरेको बताएकी थिइनन्
Shi0_1105	त्यसैले म अझै विश्वविद्यालय गएँ
Shi0_1106	तर मैले कृषि र वन्यजन्तुमा डिग्री परिवर्तन गरें
Shi0_1107	म बिरुवा बागवानी र खेती बारे सबै जान्न चाहन्थे
Shi0_1108	मलाई लाग्यो कि यसले मलाई छापामारको रूपमा सफल हुन मद्दत गर्नेछ
Shi0_1109	मैले मेरो नयाँ व्यापार सूट लगाएको छु
Shi0_1110	मेरो प्रस्तुति तयार छ र टेबलमा मेरो विचारको सानो प्लास्टिक मोडेल छ
Shi0_1111	टेबलको अर्को छेउमा मेरा तीन विभाग प्रमुखहरू
Shi0_1112	मेरो अन्तिम विश्वविद्यालय परियोजना
Shi0_1113	ठाडो फार्म हेर्न पर्खिरहेका छन्
Shi0_1114	अब मेरो पालो होइन
Shi0_1115	हामीले भनेको कुरा गर्छौं भने के हुन्छ देखेका छौं
Shi0_1116	म शुभ प्रभात भन्छु
Shi0_1117	अध्ययनका क्रममा मैले सहर खेतीबारे धेरै कुरा सिकेको छु
Shi0_1118	विश्वविद्यालय पछि मैले सिकेको कुराबाट म केही गर्न चाहन्छु
Shi0_1119	म तिनीहरूलाई मोडेल देखाउँछु
Shi0_1120	यो मेरो सहरको अग्लो सडक हो
Shi0_1121	यो हाम्रो किनमेल केन्द्र हो
Shi0_1122	र यो पुरानो नौ तलाको कार पार्क हो
Shi0_1123	विगत दुई वर्षदेखि कसैले प्रयोग गरेको छैन र अहिले बिक्रीमा छ
Shi0_1124	म प्रस्तुति सुरु गर्छु
Shi0_1125	मैले कुरा गर्दा तिनीहरूले मेरो डिजाइनहरू ठूलो पर्दामा देख्न सक्छन्
Shi0_1126	मैले कारपार्क भवन प्रयोग गरेर सिटी फार्म डिजाइन गरेको छु
Shi0_1127	फलफूल र तरकारी खेती गर्न आठ तला हुनेछ
Shi0_1128	वर्षाको पानीलाई माटोमा पानी जम्मा गर्नेछ
Shi0_1129	हामी विशेष बढ्दो बत्तीहरू शक्ति गर्न
Shi0_1130	सूर्यबाट ऊर्जा प्रयोग गर्नेछौं
Shi0_1131	फार्मले कसरी पैसा कमाउँछ
Shi0_1132	भन्ने गणित देखाउन प्रस्तुति परिवर्तन हुन्छ
Shi0_1133	म साना स्थानीय किसानहरूलाई ठाउँ भाडामा दिनेछु
Shi0_1134	हामी वातावरणको लागि सकेसम्म राम्रो हुन
Shi0_1135	स्थानीय पसलहरूमा सबै चीजहरू बेच्नेछौं
Shi0_1136	साथै नवौं तल्ला कुनै पनि स्थानीय मानिसहरूका लागि हुनेछ
Shi0_1137	जो आफ्नै खाना उत्पादन गर्न चाहन्छन्
Shi0_1138	मैले सबै पक्षबाट समर्थन र चासोको पत्र प्राप्त गरेको छु
Shi0_1139	मैले यो प्रस्तुति मेरो बैंक प्रबन्धकलाई पनि दिएँ
Shi0_1140	बैंकले मलाई पैसा दिनेछ
Shi0_1141	मैले नगरपालिकालाई साइट बेच्न मनाउन सक्छु
Shi0_1142	म प्रस्तुति बन्द गर्छु कुनै प्रश्न छ
Shi0_1143	मेरो प्रोजेक्टले मेरो कक्षामा उच्चतम अंक प्राप्त गर्दछ तर वास्तविक संसारमा त्यो फरक पर्दैन
Shi0_1144	गाउँपालिकाले मेरो योजनालाई स्वीकार गरेन
Shi0_1145	यसको सट्टा तिनीहरूले कार पार्क नष्ट गर्ने
Shi0_1146	लक्जरी अपार्टमेन्टहरूको ब्लक निर्माण गर्ने
Shi0_1147	कम्पनीलाई साइट बेच्ने निर्णय गरे
Shi0_1148	नगरमा नयाँ उर्जा ल्याउने मेयरको भनाइ छ
Shi0_1149	त्यसोभए त्यो ठाडो फार्मको अन्त्य हो
Shi0_1150	म टाढा हुँदा समस्यामा परे
Shi0_1151	तर म फर्किंदा उनी जेलबाट बाहिर थिइन्
Shi0_1152	त्यसैले मैले उनलाई पिउनको लागि भेटें
Shi0_1153	तिमीले मेरो काम गर्ने तरिकाबाट कहिल्यै परिवर्तन गर्नुहुँदैन
Shi0_1154	हाम्रो सन्देशलाई घाँस रूख र बोटबिरुवाले ढाक्नुभन्दा राम्रो अरू केहीले दिँदैन
Shi0_1155	जेलमा उनको पछिल्लो यात्रा ठ्याक्कै त्यसै गर्नको लागि थियो
Shi0_1156	फेरि तर मैले भर्खरै विश्वविद्यालय समाप्त गरें
Shi0_1157	मेरो भविष्य राम्रो देखिन्छ
Shi0_1158	के तपाईंलाई लाग्छ कि म उनको कुरा नसुन्ने चतुर थिएँ
Shi0_1159	यस पटक म चाहेको केही अंश गर्न सहमत भएँ
Shi0_1160	हामी सही स्थान खोज्न शहर वरिपरि ड्राइभ गर्छौं
Shi0_1161	किनमेल केन्द्रको अगाडि होइन
Shi0_1162	सबैभन्दा ठूलो सन्देश पठाउने सोच्छन्
Shi0_1163	मलाई लाग्दैन कि यी छनौट गर्नका लागि उत्तम ठाउँहरू हुन्
Shi0_1164	म केहि फरक खोज्दै छु
Shi0_1165	कतै त्यो सहरको केन्द्रमा छैन
Shi0_1166	राम्रो छिमेक होइन तर गरिब छ
Shi0_1167	जसले जनताको पैसा कदापि पाउँदैन
Shi0_1168	जहाँ सडक खाल्डाखुल्डी र फुटपाथ सबै भाँचिएको छ
Shi0_1169	म त्यस्तो ठाउँ खोज्दै छु जहाँ मानिसहरूको घरबाहिर कारहरू छैनन्
Shi0_1170	सम्पूर्ण सडकलाई माटोले होसियारीपूर्वक भर्छौं
Shi0_1171	यस पटक हामी प्रत्येक घर अगाडि तरकारी बगैंचा लगाउँछौं
Shi0_1172	हामी बागवानी निर्देशनहरू सहित मानिसहरूको ढोकाबाट पत्रहरू पोस्ट गर्छौं
Shi0_1173	त्यसैले नयाँ भाग्यशाली मालिकहरूले के गर्ने भनेर थाहा पाउनेछन्
Shi0_1174	पत्रहरूले यो पनि उल्लेख गरेको छ
Shi0_1175	यदि तपाईंले आफ्नो खाना उब्जाउनुभयो भने
Shi0_1176	कति पैसा बचत गर्न सक्नुहुन्छ
Shi0_1177	तपाईं छक्क पर्नुहुनेछ
Shi0_1178	हामीले ती भत्किएका पुराना फुटपाथहरूमा बच्चाहरूलाई खेल्नको लागि घाँस हाल्यौं
Shi0_1179	एउटा चिन्ह राख्यौं जसमा कृपया हिंड्नुहोस् भनिएको छ
Shi0_1180	यस पटक हामी छिटो र कडा मेहनत गर्छौं
Shi0_1181	मानिसहरूले अब विचार प्राप्त गर्छन्
Shi0_1182	र हामी सबै काम आफैं गर्न सक्दैनौं
Shi0_1183	पुलिसले हामीलाई समात्नु अघि
Shi0_1184	हामी त्यसको थप तीन रात व्यवस्थापन गर्छौं
Shi0_1185	त्यसैले म यहाँ छु
Shi0_1186	यो खराब हुन सक्छ
Shi0_1187	योजना मुख्यतया मेरो विचार थियो
Shi0_1188	तर म यहाँ धेरै समय बस्नु पर्दैन
Shi0_1189	किनभने यो पहिलो पटक जेलमा परेको हो
Shi0_1190	वा यो कम्तिमा एक रूपमा मेरो पहिलो पटक हो
Shi0_1191	तर अहिले धेरै पटक जेलमा परेको छ
Shi0_1192	त्यसैले उनी लामो समयसम्म पुग्छिन्
Shi0_1193	जब म जेलबाट छुट्छु
Shi0_1194	उनको अझै दुई वर्ष बाँकी छ
Shi0_1195	उसलाई धेरै मन छैन
Shi0_1196	गुरिल्ला गार्डेनिङ सफल भएकोमा उनी खुसी छिन्
Shi0_1197	हामी जेलमा छुट्टाछुट्टै भवनहरूमा छौं
Shi0_1198	तर हामी दुवै फार्ममा काम गर्छौं
Shi0_1199	मैले विश्वविद्यालयमा सिकेका केही कुराहरू सिकाउन सुरु गर्छु
Shi0_1200	चाँडै उनले मैले सिकाउन सक्ने सबै कुरा सिकेकी छिन्
Shi0_1201	बाहिर निस्कने समय हुन्छ हामी अलविदा भन्छौं
Shi0_1202	यो तपाइँको लागि पर्खिरहेको हुनेछ
Shi0_1203	मेरो अर्को योजनामा ​​फर्कने कुरा समावेश छैन
Shi0_1204	हामीले सहरभरि गल्लीहरूमा छोडेका
Shi0_1205	तीमध्ये आधा अहिले तरकारी बगैंचा छन्
Shi0_1206	काउन्सिलले यो मन पराउँदैन
Shi0_1207	तर हामीले हाम्रो स्थानहरू राम्रोसँग छनोट गर्यौं
Shi0_1208	त्यहाँ बस्ने मानिसहरू साँच्चै खुशी छन्
Shi0_1209	राजनीतिज्ञहरू सुखी मानिसहरूबाट बगैंचा खोस्न चाहँदैनन्
Shi0_1210	त्यसो गरे जनताले चुनावमा सम्झनेछन्
Shi0_1211	मैले सिकेको एउटा कुरा यो हो
Shi0_1212	यदि तपाईं युद्ध जित्न चाहनुहुन्छ भने
Shi0_1213	लड्नको लागि सही ठाउँ छनौट गर्नुहोस्
Shi0_1214	पुरानो मेयर यस वर्ष अवकाश लिँदै हुनुहुन्छ
Shi0_1215	तपाईंले हेर्नुभयो त्यसैले अर्को पटक मेरो
Shi0_1216	शहरलाई हरियाली बनाउने प्रयास गर्दा
Shi0_1217	म नगर मेयरको कामको लागि चुनावमा प्रवेश गर्नेछु
Shi0_1218	अर्को वर्ष म मेयर बन्छु
Shi0_1219	हाम्रो सहर देशकै हरियाली ठाउँ हुनेछ
Shi0_1220	कोठाको वरिपरि अन्य मानिसहरूलाई हेरे
Shi0_1221	दस जना महिला सबै समान उमेरका
Shi0_1222	हाम्रो अनुसन्धानमा मद्दत गर्नको लागि आफ्नो समय प्रदान गर्नुभएकोमा धन्यवाद
Shi0_1223	हामीले परीक्षण गरिरहेका औषधि
Shi0_1224	परीक्षणको अन्तिम चरणमा छ
Shi0_1225	उनले मेडिकल रिसर्च कम्पनीले पठाएको जानकारी पढेकी थिइन्
Shi0_1226	त्यसैले उनलाई थाहा थियो
Shi0_1227	पहिले नै बिक्रीको लागि अनुमोदित भइसकेको थियो
Shi0_1228	छन् कि भनेर जाँच गरिरहेका थिएनन्
Shi0_1229	उनले समूहका अन्य व्यक्तिहरूलाई चिन्दिनन्
Shi0_1230	उनीहरूमध्ये कसैको पनि जागिर छैन
Shi0_1231	औषधि परीक्षण गरेर पैसा कमाउन नसक्ने उनको अनुमान छ
Shi0_1232	तर अन्यथा यो जान्न असम्भव थियो
Shi0_1233	उनको ती मध्ये कुनैसँग केहि समान छ कि छैन
Shi0_1234	नत्र अनुसन्धान केन्द्रमा चार दिन धेरै लामो समयको अनुभूति हुने उनको आशा थियो
Shi0_1235	हामीलाई थाहा छ कि केही व्यक्तिहरूले
Shi0_1236	बलियो भावनाहरू सामान्य आनन्दको अनुभूति अनुभव गर्छन्
Shi0_1237	प्रमुख अनुसन्धानकर्ताले भने
Shi0_1238	हामी तपाईंहरू प्रत्येकको अन्तर्वार्ता लिनेछौं
Shi0_1239	दिन र रातमा परीक्षण गर्नेछौं
Shi0_1240	त्यसैले यदि तपाईं सबैले फारममा हस्ताक्षर गर्न सक्नुहुन्छ
Shi0_1241	भने हामी सुरु गर्न सक्छौं
Shi0_1242	मलाई आशा छ कि खाना अघिल्लो पटक भन्दा राम्रो छ
Shi0_1243	उनको छेउमा बसेको केटाले उसले आफ्नो फारम दिएर भन्यो
Shi0_1244	 यो पैसा बनाउन को लागी एक धेरै सजिलो तरिका हुन गइरहेको थियो
Shi0_1245	केहि घण्टा पछि रातको खाना खाइरहेको थियो
Shi0_1246	डिनरअघि उनले दोस्रो लाइमरेन ट्याब्लेट खाइन्
Shi0_1247	उनी वास्तवमै आराम महसुस गरिरहेकी थिइन्
Shi0_1248	सायद यो केवल भिटामिन हुनसक्छ
Shi0_1249	किनभने उनीसँग धेरै खाली समय थियो
Shi0_1250	उनले गर्न आवश्यक केही थिएन
Shi0_1251	त्यहाँ पढ्नका लागि पुस्तकहरू हेर्नका लागि
Shi0_1252	चलचित्रहरू र बोर्ड गेमहरू र पजलहरू पनि थिए
Shi0_1253	घरमा उनले जागिरको आवेदन पठाउनु पर्यो
Shi0_1254	उनी तनावपूर्ण जागिरको अन्तर्वार्तामा जानुपर्ने थियो
Shi0_1255	२० भन्दा बढी आवेदन दिएपछि पनि उनीसँग जागिर छैन
Shi0_1256	उनले माथि हेरे र माइकल उनलाई मुस्कुराउँदै देखे
Shi0_1257	के तपाइँ बोर्ड गेम खेल्न चाहनुहुन्छ
Shi0_1258	उसले सोध्यो उनका आँखा साँच्चै गाढा खैरो थिए
Shi0_1259	केटले सोचे उनले पहिले त्यो याद गरेकी थिइनन्
Shi0_1260	गाला रातो भएको महसुस गरिन्
Shi0_1261	अवश्य उनले जवाफ दिइन्
Shi0_1262	तर मलाई जित्न मन लाग्छ उनले चेतावनी दिइन्
Shi0_1263	यो उनको कल्पना थियो
Shi0_1264	उनको गाला पनि अलि गुलाबी देखिन्थ्यो
Shi0_1265	खेल खेल्दै च्याट गर्दै र फिल्महरू हेर्दै बिताए
Shi0_1266	म तिमीलाई महिनौंदेखि चिन्छु जस्तो लाग्छ
Shi0_1267	उनलाई पहिले नै थाहा थियो कि उनी नजिकै बस्छन्
Shi0_1268	उनी पीएचडीको लागि अध्ययन गरिरहेका विद्यार्थी थिए
Shi0_1269	उनी मुस्कुराउँदा उनको गालामा डिम्पलहरू थिए
Shi0_1270	पढ्दै गर्दा उनको कान पछाडि कलम राख्ने राम्रो तरिका
Shi0_1271	उनी निश्चित थिइनन् तर उनले सोचे
Shi0_1272	उसले खानाको लागि उनको छेउमा बस्ने
Shi0_1273	सकेसम्म उनीसँग समय बिताउने प्रयास गरिरहेको थियो
Shi0_1274	सायद उनी सधैं उसलाई खोजिरहेकी थिइन्
Shi0_1275	के तपाईंलाई लाग्छ कि तपाईंले कुनै साइड इफेक्ट महसुस गरिरहनुभएको छ
Shi0_1276	उसले एक साँझ उसलाई सोध्यो
Shi0_1277	उनीहरु सोफामा बसेर फिल्म हेरिरहेका थिए
Shi0_1278	माइकलको घुँडाले लगभग उनको खुट्टा छोएको थियो
Shi0_1279	यदि उसको हात अलिकति सर्यो भने
Shi0_1280	यो उनको छोएको थियो
Shi0_1281	उनको मुटु छिटो धड्कन थाल्यो
Shi0_1282	छालाको नजिक भएको कुरा सोच्न सक्छ
Shi0_1283	उसको अनुहार फेरि रातो भयो
Shi0_1284	उसलाई थाहा थियो
Shi0_1285	तिमीलाई कस्तो छ
Shi0_1286	लामो समय बितिसक्यो
Shi0_1287	म ठिक छु तिम्रो के छ
Shi0_1288	हामी अन्तिम पटक बोर्ड परीक्षाको समयमा
Shi0_1289	मैले मुम्बईको कलेजमा अंग्रेजीमा मेरो स्नातक अध्ययन सुरु गरेको छु
Shi0_1290	अहिले के गर्दै छौ
Shi0_1291	म पनि राम्रो छु
Shi0_1292	इतिहास तपाईको मनपर्ने विषय होइन र
Shi0_1293	तिमीलाई के छ
Shi0_1294	तपाईले सहि अनुमान गर्नुभयो
Shi0_1295	म तिम्रो लागि धेरै खुसी छु
Shi0_1296	चाँडै फेरि भेटौंला
Shi0_1297	अहिलेको लागि अलविदा
Shi0_1298	मैले बहिनीलाई ट्युसनबाट उठाउनुपर्छ
Shi0_1299	ख्याल गर्नु होला
Shi0_1300	नमस्कार यस्तो लामो समय भयो
Shi0_1301	तिमीले उसलाई याद गर्छौ
Shi0_1302	म उसलाई सम्झन्छु
Shi0_1303	गत वर्ष हाम्रो इन्जिनियरिङ ब्याचमा टप गर्ने उहाँ नै होइन र
Shi0_1304	मैले तपाईलाई बोलाउनुको मुख्य कारण यो हो कि
Shi0_1305	म हाम्रो ब्याचको पुनर्मिलन आयोजना गर्ने योजनामा ​​छु
Shi0_1306	तपाईले यो गर्न सक्नुहुन्छ कि भनेर जान्न चाहानुहुन्छ
Shi0_1307	हामी सबैले त्यो ठाउँमा धेरै समय बिताएका छौं
Shi0_1308	त्यो हाम्रो पुनर्मिलनको लागि ठाउँ हो
Shi0_1309	मैले यस सम्बन्धमा कलेजलाई फोन गरेँ
Shi0_1310	उनीहरूले हामीलाई त्यहाँ पुनर्मिलन गर्न अनुमति दिए
Shi0_1311	मैले उहाँहरुलाई निमन्त्रणा पनि पठाएको छु
Shi0_1312	हाम्रा केही प्रोफेसरहरू पनि त्यहाँ हुन सक्छन्
Shi0_1313	मैले उहाँहरुलाई निमन्त्रणा पनि पठाएको छु
Shi0_1314	मैले अरू केहीलाई पनि सम्पर्क गर्नुपर्छ
Shi0_1315	दुई दिनभित्र विस्तृत जानकारी गराउनेछु
Shi0_1316	छिट्टै भेटौला
Shi0_1317	मैले राम्रो चलचित्र हेरें
Shi0_1318	तपाईंले हेर्नुभएको चलचित्रको नाम के थियो
Shi0_1319	यो एभेन्जर्सको अन्तिम फिल्म हो
Shi0_1320	म एउटा नाम दिन सक्दिन
Shi0_1321	तपाईको मनपर्ने एभेन्जर को हो
Shi0_1322	फिल्म रिलिज हुनेबित्तिकै बहिनीले मलाई हेर्न लगिन्
Shi0_1323	म र मेरी बहिनी दुबै बाल्यकालदेखि नै एभेन्जरका ठूला फ्यान थियौं
Shi0_1324	नमस्ते सबिला कस्तो चल्दै छ तिम्रो समय
Shi0_1325	राम्रै छ
Shi0_1326	ठिकै छ
Shi0_1327	तपाईको अध्ययनको बारेमा के हो
Shi0_1328	त्यति राम्रो छैन
Shi0_1329	मलाई गणितमा केही समस्या भइरहेको छ
Shi0_1330	माफ गर्नुहोला तर तपाई गणित शिक्षकको सहयोग किन लिनु हुन्न
Shi0_1331	म उसलाई केही मद्दत माग्छु
Shi0_1332	तर म यस बारे धेरै चिन्तित छु
Shi0_1333	तपाईलाई थाहा छ परीक्षा ढोकामा ढकढकिरहेको छ
Shi0_1334	म यस विषयमा तयार छैन
Shi0_1335	तपाईसँग अझै धेरै समय छ
Shi0_1336	तपाईको शंका हटाउनको लागि
Shi0_1337	मलाई लाग्छ कि तपाईं त्यो गर्न सक्नुहुन्छ
Shi0_1338	तपाईं एक धेरै राम्रो विद्यार्थी हुनुहुन्छ
Shi0_1339	धन्यवाद प्रिय म यस्तै आशा गर्छु
Shi0_1340	म अङ्ग्रेजीको धेरै तयारी गरिरहेकी छु
Shi0_1341	मलाई लाग्छ म यो विषयमा राम्रो गर्छु
Shi0_1342	तपाईको पढाई कस्तो चलिरहेको छ
Shi0_1343	हो राम्रो हुँदैछ
Shi0_1344	म विज्ञानको लागि केही अतिरिक्त समय दिन्छु
Shi0_1345	तपाईलाई थाहा छ म यस विषयमा कमजोर छु
Shi0_1346	मलाई आशा छ तपाईंले यो विषयमा पनि राम्रो गर्नुहुनेछ
Shi0_1347	तपाईं दिनमा कति घण्टा अध्ययन गर्नुहुन्छ
Shi0_1348	क्लास र ट्युसन पछि म दिनको करिब तीन घण्टा पढ्ने कोठामा बिताउँछु
Shi0_1349	तपाईलाई थाहा छ मैले मेरो धेरैजसो समय अन्त बिताउनु पर्छ
Shi0_1350	ओहो हेर म लगभग चार घण्टा अध्ययनमा बिताउँछु
Shi0_1351	म कुनै ट्युसनको लागि जाँदिन
Shi0_1352	के तपाई मलाई थप पढ्नुपर्छ जस्तो लाग्छ
Shi0_1353	मलाई लाग्छ यदि तपाईंले आफ्नो पाठमा राम्ररी ध्यान दिनुभएको छ भने पर्याप्त छ
Shi0_1354	हो मलाई त्यस्तै लाग्छ
Shi0_1355	के तपाइँसँग अध्ययनमा राम्रो फोकस प्राप्त गर्न कुनै सुझावहरू छन्
Shi0_1356	मलाई बिहान सबेरै पढ्न मन लाग्छ
Shi0_1357	तपाईं चाँडै उठ्न सक्नुहुन्छ
Shi0_1358	त्यसपछि तपाईं त्यो पनि गर्न सक्नुहुन्छ
Shi0_1359	मलाई लाग्छ कि केहि कुरामा ध्यान केन्द्रित गर्नको लागि यो उत्तम समय हो
Shi0_1360	यो धेरै राम्रो सुझाव हो
Shi0_1361	म त्यो प्रयास गर्नेछु
Shi0_1362	तपाईंको सुझावहरूको लागि धेरै धेरै धन्यवाद
Shi0_1363	म घर जानेछु
Shi0_1364	मैले भात खाएँ
Shi0_1365	म आज अध्ययन गर्नेछु
Shi0_1366	म घर जादै छु
Shi0_1367	म भात खान्छु
Shi0_1368	आज मेरो रक्षा हो
Shi0_1369	आज मेरो परिक्षा हो
Shi0_1370	मलाई मेरो कलेज मन पर्छ
Shi0_1371	मलाई नेपाली भाषा मन पर्छ
Shi0_1372	हामी नेपालीलाई माया गर्छौं
Shi0_1373	मेरो नाम शिशिर हो
Shi0_1374	मेरो सुपरवाइजरको नाम धिरज श्रेष्ठ हो
Shi0_1375	मेरो सुपरवाइजरको नाम बालकृष्ण बल हो
